scheme_code,scheme_name,category
154352,Groww Nifty Private Bank Index Fund Direct IDCW,Other
154350,Groww Nifty Private Bank Index Fund Regular Growth,Other
154351,Groww Nifty Private Bank Index Fund Regular IDCW,Other
154278,Groww Nifty PSU Bank Index Fund Direct Growth,Other
154283,Groww Nifty PSU Bank Index Fund Direct IDCW,Other
154284,Groww Nifty PSU Bank Index Fund Regular Growth,Other
154285,Groww Nifty PSU Bank Index Fund Regular IDCW,Other
152431,Groww Nifty Smallcap 250 Index Fund - Direct Plan - Growth,Other
152436,Groww Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,Other
152433,Groww Nifty Smallcap 250 Index Fund - Regular Plan - Growth,Other
152434,Groww Nifty Smallcap 250 Index Fund - Regular Plan - Regular Plan - IDCW,Other
154383,Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Direct Growth,Other
154385,Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Direct IDCW,Other
154387,Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Regular Growth,Other
154386,Groww Nifty Smallcap 250 Momentum Quality 100 Index Fund Regular IDCW,Other
152092,Groww Nifty Total Market Index Fund - Direct Plan - Growth,Other
152125,Groww Nifty Total Market Index Fund - Direct Plan - IDCW,Other
152127,Groww Nifty Total Market Index Fund - Regular Plan - Growth,Other
152126,Groww Nifty Total Market Index Fund - Regular Plan - IDCW,Other
151728,HDFC BSE 500 Index Fund - Growth Option - Direct Plan,Other
151729,HDFC BSE 500 Index Fund - Regular Plan - Growth Option,Other
153958,HDFC BSE India Sector Leaders Index Fund - Regular Plan - Growth Option,Other
153959,HDFC BSE India Sector Leaders India Fund - Direct Plan - Growth Option,Other
119065,HDFC BSE Sensex Index Fund - Direct Plan,Other
101281,HDFC BSE Sensex Index Fund - Growth Plan,Other
153517,HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Growth Plan,Debt
153518,HDFC CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Regular Growth Plan,Debt
154308,HDFC CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Direct Growth Plan,Debt
154309,HDFC CRISIL-IBX Financial Services 9-12 Months Debt Index Fund - Regular Growth Plan,Debt
149870,HDFC Nifty 100 Equal Weight Index Fund - Direct Plan - Growth Option,Other
149871,HDFC Nifty 100 Equal Weight Index Fund - Growth Option,Other
149868,HDFC NIFTY 100 Index Fund - Direct Plan - Growth Option,Other
149869,HDFC NIFTY 100 Index Fund - Growth Option,Other
119063,HDFC Nifty 50 Index Fund - Direct Plan,Other
101525,HDFC Nifty 50 Index Fund - Growth Plan,Other
151496,HDFC Nifty G-Sec Apr 2029 Index Fund - Growth Option,Other
151495,HDFC Nifty G-Sec Apr 2029 Index Fund - Growth Option - Direct Plan,Other
150844,HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option,Other
150845,HDFC Nifty G-Sec Dec 2026 Index Fund - Growth Option - Direct Plan,Other
150846,HDFC Nifty G-Sec July 2031 Index Fund - Growth Option,Other
150847,HDFC Nifty G-Sec July 2031 Index Fund - Growth Option - Direct Plan,Other
151180,HDFC Nifty G-Sec Jun 2027 Index Fund - Growth Option,Other
151181,HDFC Nifty G-Sec Jun 2027 Index Fund - Growth Option - Direct Plan,Other
151490,HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option,Other
151489,HDFC Nifty G-Sec Jun 2036 Index Fund - Growth Option - Direct Plan,Other
151182,HDFC Nifty G-Sec Sep 2032 Index Fund - Growth Option,Other
151183,HDFC Nifty G-Sec Sep 2032 Index Fund - Growth Option - Direct Plan,Other
154180,HDFC Nifty India Consumption Index  Fund - Regular Growth Plan,Other
154179,HDFC Nifty India Consumption Index Fund - Direct Growth Plan,Other
153097,HDFC Nifty India Digital Index Fund - Growth Option - Direct,Other
153096,HDFC Nifty India Digital Index Fund - Growth Option - Regular,Other
152890,HDFC NIFTY LargeMidcap 250 Index Fund - Growth Option,Other
152889,HDFC NIFTY LargeMidcap 250 Index Fund - Growth Option - Direct,Other
151725,HDFC NIFTY Midcap 150 Index Fund - Growth Option,Other
151724,HDFC NIFTY Midcap 150 Index Fund - Growth Option - Direct Plan,Other
149288,HDFC NIFTY Next 50 Index Fund - Direct Plan - Growth Option,Other
149287,HDFC NIFTY Next 50 Index Fund - Growth Option,Other
152522,HDFC NIFTY Reality Index Fund - Regular Plan,Other
152521,HDFC NIFTY Realty Index Fund - Direct Plan,Other
151455,HDFC Nifty SDL Oct 2026 Index Fund - Growth Option,Other
151456,HDFC Nifty SDL Oct 2026 Index Fund - Growth Option - Direct Plan,Other
151571,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option,Other
151570,HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund - Growth Option - Direct Plan,Other
151726,HDFC NIFTY Smallcap 250 Index Fund - Growth Option,Other
151727,HDFC NIFTY Smallcap 250 Index Fund - Growth Option - Direct Plan,Other
153405,HDFC Nifty Top 20 Equal Weight Index Fund - Direct,Other
153404,HDFC Nifty Top 20 Equal Weight Index Fund - Regular Growth,Other
152713,HDFC NIFTY100 Low Volatility 30 Index Fund - Direct Plan,Other
152714,HDFC NIFTY100 Low Volatility 30 Index Fund - Regular Plan,Other
153264,HDFC Nifty100 Quality 30 Index Fund - Direct Plan,Other
153265,HDFC Nifty100 Quality 30 Index Fund - Regular Plan,Other
152430,HDFC NIFTY200 Momentum 30 Index Fund - Direct Plan,Other
152429,HDFC NIFTY200 Momentum 30 Index Fund - Regular Plan,Other
149107,HDFC NIFTY50 Equal weight Index Fund - Direct Plan - Growth Option,Other
149106,HDFC NIFTY50 Equal weight Index Fund - Growth Option,Other
152778,HDFC NIFTY500 Multicap 50:25:25 Index Fund - Direct Plan,Other
152779,HDFC NIFTY500 Multicap 50:25:25 index Fund - Regular Plan,Other
149966,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Direct - Growth,Other
149962,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Direct - Payout of IDCW,Other
149963,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Regular - Growth,Other
149964,HSBC CRISIL IBX 50:50 Gilt Plus SDL Apr 2028 Index Fund - Regular - payout of IDCW,Other
151479,HSBC CRISIL IBX Gilt June 2027 Index Fund - Direct - Growth,Other
151482,HSBC CRISIL IBX Gilt June 2027 Index Fund - Direct - IDCW,Other
151480,HSBC CRISIL IBX Gilt June 2027 Index Fund - Regular - Growth,Other
151481,HSBC CRISIL IBX Gilt June 2027 Index Fund - Regular - IDCW,Other
151157,HSBC NIFTY 50 INDEX FUND - Direct Growth,Other
151156,HSBC NIFTY 50 INDEX FUND - Direct IDCW,Other
151158,HSBC NIFTY 50 INDEX FUND - Regular Growth,Other
151159,HSBC NIFTY 50 INDEX FUND - Regular IDCW,Other
151160,HSBC NIFTY NEXT 50 INDEX FUND - Direct Growth,Other
151163,HSBC NIFTY NEXT 50 INDEX FUND - Direct IDCW,Other
151162,HSBC NIFTY NEXT 50 INDEX FUND - Regular Growth,Other
151161,HSBC NIFTY NEXT 50 INDEX FUND - Regular IDCW,Other
141839,ICICI Prudential BSE Sensex Index Fund - Cumulative Option,Other
141841,ICICI Prudential BSE Sensex Index Fund - Direct Plan - Cumulative Option,Other
141842,ICICI Prudential BSE Sensex Index Fund - Direct Plan - IDCW Option,Other
141840,ICICI Prudential BSE Sensex Index Fund - IDCW Option,Other
153235,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund - Annual IDCW,Other
153234,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund - Growth,Other
153237,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund- Direct Plan - Annual IDCW,Other
153236,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund- Direct Plan - Growth,Other
153412,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Annual IDCW,Debt
153410,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Annual IDCW,Debt
153411,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,Debt
153409,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Growth,Debt
149219,ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - Growth,Other
149221,ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - IDCW,Other
149218,ICICI Prudential NASDAQ 100 Index Fund - Growth,Other
149220,ICICI Prudential NASDAQ 100 Index Fund - IDCW,Other
150452,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth,Other
150453,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW,Other
150454,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Growth,Other
150451,ICICI Prudential Nifty 200 Momentum 30 Index Fund - IDCW,Other
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,Other
120620,ICICI Prudential Nifty 50 Index Fund - Direct Plan Cumulative Option,Other
135391,ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,Other
135390,ICICI Prudential Nifty 50 Index Fund - IDCW Option,Other
153161,ICICI Prudential Nifty 500 Index Fund - Direct Plan - Growth,Other
153159,ICICI Prudential Nifty 500 Index Fund - Direct Plan - IDCW,Other
153162,ICICI Prudential Nifty 500 Index Fund - Growth,Other
153160,ICICI Prudential Nifty 500 Index Fund - IDCW,Other
150643,ICICI Prudential Nifty Auto Index Fund - Direct Plan - Growth,Other
150644,ICICI Prudential Nifty Auto Index Fund - Direct Plan - IDCW,Other
150645,ICICI Prudential Nifty Auto Index Fund - Growth,Other
150646,ICICI Prudential Nifty Auto Index Fund - IDCW,Other
149858,ICICI Prudential Nifty Bank Index Fund - Direct Plan Growth,Other
149861,ICICI Prudential Nifty Bank Index Fund - Direct Plan IDCW,Other
149859,ICICI Prudential Nifty Bank Index Fund - Growth,Other
149860,ICICI Prudential Nifty Bank Index Fund - IDCW,Other
150734,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW,Other
150735,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Annual IDCW,Other
150733,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth,Other
150732,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Growth,Other
150468,ICICI Prudential Nifty IT Index Fund - Direct Plan - Growth,Other
150469,ICICI Prudential Nifty IT Index Fund - Direct Plan - IDCW,Other
150466,ICICI Prudential Nifty IT Index Fund - Growth,Other
150467,ICICI Prudential Nifty IT Index Fund - IDCW,Other
152482,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth,Other
152483,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - IDCW,Other
152481,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Growth,Other
152484,ICICI Prudential Nifty LargeMidcap 250 Index Fund - IDCW,Other
149389,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth,Other
149391,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - IDCW,Other
149390,ICICI Prudential Nifty Midcap 150 Index Fund - Growth,Other
149388,ICICI Prudential Nifty Midcap 150 Index Fund - IDCW,Other
120684,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth,Other
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW,Other
112957,ICICI Prudential Nifty Next 50 Index Fund - Growth,Other
112958,ICICI Prudential Nifty Next 50 Index Fund -IDCW,Other
150930,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth,Other
150928,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW,Other
150929,ICICI Prudential Nifty Pharma Index Fund - Growth,Other
150931,ICICI Prudential Nifty Pharma Index Fund - IDCW,Other
153679,ICICI Prudential Nifty Private Bank Index Fund - Direct Plan - Growth,Other
153676,ICICI Prudential Nifty Private Bank Index Fund - Growth,Other
149224,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW,Other
149227,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW,Other
149210,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth,Other
149226,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Quarterly - IDCW,Other
149225,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Weekly - IDCW,Other
149208,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Growth,Other
149223,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Quarterly - IDCW,Other
149222,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Weekly - IDCW,Other
150731,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW,Other
150730,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Annual IDCW,Other
150729,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth,Other
150728,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Growth,Other
151209,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW,Other
151210,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Annual IDCW,Other
151211,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Direct Plan - Growth,Other
151208,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Growth,Other
149996,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Annual IDCW,Other
149997,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Annual IDCW,Other
149999,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Direct Plan - Growth,Other
149998,ICICI Prudential Nifty SDL Sep 2027 Index Fund - Growth,Other
149283,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth,Other
149284,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,Other
149281,ICICI Prudential Nifty Smallcap 250 Index Fund - Growth,Other
149282,ICICI Prudential Nifty Smallcap 250 Index Fund - IDCW,Other
153614,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - Growth,Other
153616,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - IDCW,Other
153613,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Growth,Other
153615,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - IDCW,Other
153546,ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - Growth,Other
153547,ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - IDCW,Other
153544,ICICI Prudential Nifty200 Quality 30 Index Fund - Growth,Other
153545,ICICI Prudential Nifty200 Quality 30 Index Fund - IDCW,Other
152936,ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - Growth,Other
152933,ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - IDCW,Other
152934,ICICI Prudential Nifty200 Value 30 Index Fund - Growth,Other
152935,ICICI Prudential Nifty200 Value 30 Index Fund - IDCW,Other
150639,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth,Other
150640,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - IDCW,Other
150637,ICICI Prudential Nifty50 Equal Weight Index Fund- Growth,Other
150638,ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW,Other
152365,ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - Growth,Other
152367,ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - IDCW,Other
152366,ICICI Prudential Nifty50 Value 20 Index Fund - Growth,Other
152364,ICICI Prudential Nifty50 Value 20 Index Fund - IDCW,Other
154340,Invesco India BSE Sensex Index Fund - Direct Plan - Growth,Other
154342,Invesco India BSE Sensex Index Fund - Regular Plan - Growth,Other
154343,Invesco India Nifty Bank Index Fund - Direct Plan - Growth,Other
154344,Invesco India Nifty Bank Index Fund - Regular Plan - Growth,Other
151593,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct Plan - Growth,Other
151592,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct Plan - IDCW Payout,Other
151590,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - Growth,Other
151591,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - IDCW Payout,Other
151597,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct Plan - Growth,Other
151596,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct Plan - IDCW Payout,Other
151594,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular Plan - Growth,Other
151595,Invesco India Nifty G-sec Sep 2032 Index Fund - Regular Plan - IDCW Payout,Other
153787,JioBlackRock Nifty 50 Index Fund - Direct Plan - Growth Option,Other
153791,JioBlackRock Nifty 8-13 yr G-Sec Index Fund - Direct Plan - Growth Option,Other
153788,JioBlackRock Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,Other
153789,JioBlackRock Nifty Next 50 Index Fund - Direct Plan - Growth Option,Other
153790,JioBlackRock Nifty Smallcap 250 Index Fund - Direct Plan - Growth Option,Other
152038,Kotak  BSE Housing Index Fund - Regular Plan - Growth Option,Other
152040,Kotak  BSE Housing Index Fund - Regular Plan - IDCW Option,Other
152039,Kotak BSE Housing Index Fund - Direct Plan - Growth Option,Other
152037,Kotak BSE Housing Index Fund - Direct Plan - IDCW Option,Other
152755,Kotak BSE PSU Index Fund - Direct Plan - Growth,Other
152754,Kotak BSE PSU Index Fund - Direct Plan - IDCW Payout and Reinvestment,Other
152752,Kotak BSE PSU Index Fund - Regular Plan - Growth,Other
152753,Kotak BSE PSU Index Fund - Regular Plan - IDCW Payout and Reinvestment,Other
153284,Kotak BSE Sensex Index Fund - Regular - Growth,Other
153285,Kotak BSE Sensex Index Fund - Regular - IDCW,Other
153286,Kotak BSE Sensex Index Fund- Direct - Growth,Other
153287,Kotak BSE Sensex Index Fund- Direct - IDCW,Other
153313,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - Growth,Other
153312,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - IDCW,Other
153311,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - Growth,Other
153310,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - IDCW,Other
152869,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-GROWTH Option,Other
152868,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-IDCW,Other
152866,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-GROWTH,Other
152867,Kotak CRISIL-IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-IDCW,Other
153372,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-Growth,Debt
153373,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-IDCW,Debt
153375,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Regular-Growth,Debt
153374,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Regular-IDCW,Debt
153875,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Direct - Growth,Debt
153876,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Direct - IDCW,Debt
153877,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Regular - Growth,Debt
153878,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Regular - IDCW,Debt
153146,Kotak Nifty 100 Equal Weight Index Fund - Direct Plan - Growth,Other
153143,Kotak Nifty 100 Equal Weight index Fund - Direct Plan - IDCW Option,Other
153145,Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - Growth,Other
153144,Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - IDCW Option,Other
152663,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - Growth option,Other
152665,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - IDCW option,Other
152664,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - Growth option,Other
152666,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - IDCW option,Other
151781,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option,Other
151782,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW Payout,Other
151783,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option,Other
151780,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - IDCW Payout,Other
153660,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - DIRECT PLAN - GROWTH,Other
153658,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - DIRECT PLAN - IDCW - PAYOUT AND REINVESTMENT,Other
153659,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - REGULAR PLAN - GROWTH,Other
153661,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - REGULAR PLAN - IDCW - PAYOUT AND REINVESTMENT,Other
153150,Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,Other
153147,Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW Option,Other
153148,Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - Growth,Other
153149,Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW Option,Other
